"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-03-21",,"6.1","-5.6","-3.3"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-03-22",,"3.3","-7.2","-6.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-03-23",,"7.2","-7.2","-5.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-03-24",,"6.7","-5.6","-4.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-03-25",,"5.0","-6.7","-6.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-03-26",,"4.4","-7.2","-1.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-03-27",,"11.7","-1.7","5.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-03-28",,"11.1","2.8","3.3"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-03-29",,"5.6","2.8","3.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-03-30",,"6.7","-1.1","-1.1"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-03-31",,"6.7","-2.8","0.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-01",,"10.0","-3.3","-2.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-02",,"10.0","-8.3","-7.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-03",,"5.6","-7.8","1.1"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-04",,"3.9","-1.1","-0.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-05",,"3.9","-4.4","-3.3"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-06",,"5.6","-3.3","1.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-07",,"4.4","-7.8","-6.1"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-08",,"2.2","-9.4","-8.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-09",,"4.4","-8.9","-2.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-10",,"2.8","-5.0","-3.3"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-11",,"6.1","-3.3","1.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-12",,"16.7","1.7","8.3"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-13",,"21.7","3.9","4.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-14",,"21.1","4.4","4.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-15",,"4.4","-1.1","0.0"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-16",,"3.9","-0.6","-0.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-17",,"2.8","-2.8","-2.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-18",,"0.6","-2.8","-1.1"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-19",,"6.7","-1.7","-0.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-20",,"12.2","-3.3","-2.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-21",,"13.9","-2.8","2.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-22",,"12.8","-2.2","1.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-23",,"16.1","1.7","7.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-24",,"21.7","7.2","11.1"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-25",,"12.2","7.8","7.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-26",,"16.1","1.1","4.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-27",,"17.2","1.7","5.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-28",,"17.8","2.8","3.3"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-29",,"11.7","-2.2","-2.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-04-30",,"14.4","-2.2","2.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-01",,"22.2","2.8","15.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-02",,"28.3","15.6","18.3"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-03",,"28.9","15.0","15.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-04",,"22.2","15.6","18.3"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-05",,"21.1","10.0","14.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-06",,"25.0","10.6","13.3"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-07",,"22.8","5.0","8.3"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-08",,"20.6","7.2","11.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-09",,"25.6","5.6","12.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-10",,"27.8","12.8","15.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-11",,"21.1","7.2","7.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-12",,"8.3","5.0","7.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-13",,"11.1","6.7","7.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-14",,"17.2","7.2","13.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-15",,"23.9","13.3","16.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-16",,"21.1","8.9","11.1"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-17",,"26.1","9.4","12.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-18",,"27.2","11.1","12.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-19",,"22.8","12.2","14.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-20",,"25.6","13.3","13.3"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-21",,"17.2","12.2","12.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-22",,"15.6","11.1","14.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-23",,"23.9","9.4","11.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-24",,"25.0","10.0","11.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-25",,"27.2","11.1","14.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-26",,"30.0","14.4","20.0"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-27",,"29.4","16.1","17.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-28",,"33.3","16.7","19.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-29",,"34.4","19.4","21.1"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-30",,"32.2","20.6","21.1"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-05-31",,"30.0","20.6","21.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-01",,"30.6","18.9","18.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-02",,"27.8","12.8","13.3"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-03",,"18.9","13.3","15.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-04",,"22.8","13.9","13.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-05",,"21.7","13.9","15.0"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-06",,"22.2","7.2","8.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-07",,"21.7","8.9","17.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-08",,"28.3","14.4","15.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-09",,"26.1","15.6","19.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-10",,"22.8","14.4","15.0"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-11",,"18.9","14.4","15.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-12",,"22.8","15.6","16.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-13",,"22.8","16.7","21.1"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-14",,"26.1","10.0","13.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-15",,"27.8","13.3","16.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-16",,"27.8","16.7","18.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-17",,"30.0","18.9","20.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-18",,"33.3","20.6","26.1"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-19",,"32.8","13.9","15.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-20",,"22.8","7.2","16.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-21",,"21.1","13.9","15.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-22",,"23.3","12.2","16.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-23",,"21.1","13.3","15.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-24",,"24.4","15.6","17.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-25",,"23.3","13.3","15.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-26",,"23.9","13.9","15.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-27",,"25.0","15.6","16.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-28",,"24.4","13.3","17.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-29",,"29.4","12.8","18.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-06-30",,"32.2","18.9","24.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-01",,"32.8","19.4","23.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-02",,"32.8","22.8","22.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-03",,"30.0","13.9","19.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-04",,"30.0","19.4","22.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-05",,"32.8","22.2","25.0"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-06",,"32.8","17.8","17.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-07",,"25.6","13.9","13.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-08",,"26.7","10.6","14.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-09",,"29.4","12.8","15.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-10",,"31.1","15.6","21.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-11",,"30.0","12.8","13.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-12",,"30.0","13.3","14.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-13",,"30.0","13.9","19.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-14",,"32.2","13.3","20.0"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-15",,"28.3","18.9","21.1"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-16",,"31.7","17.8","21.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-17",,"32.2","13.3","14.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-18",,"27.8","10.0","11.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-19",,"27.8","11.7","13.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-20",,"28.3","7.8","15.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-21",,"25.6","11.1","17.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-22",,"23.9","13.3","19.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-23",,"23.9","8.9","16.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-24",,"23.9","10.0","18.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-25",,"27.2","15.6","16.1"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-26",,"29.4","15.6","18.3"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-27",,"27.2","14.4","17.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-28",,"25.0","12.2","15.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-29",,"26.1","11.7","12.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-30",,"26.1","12.8","16.1"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-07-31",,"25.0","13.9","15.0"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-01",,"22.8","15.0","17.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-02",,"27.8","15.6","17.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-03",,"28.9","17.2","17.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-04",,"30.0","14.4","21.1"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-05",,"32.2","17.8","22.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-06",,"32.8","22.2","23.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-07",,"29.4","19.4","20.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-08",,"27.8","20.0","20.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-09",,"27.8","15.6","17.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-10",,"25.0","17.2","17.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-11",,"28.3","15.0","16.1"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-12",,"28.3","16.1","17.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-13",,"28.3","15.6","16.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-14",,"28.3","16.1","16.1"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-15",,"30.0","16.1","20.0"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-16",,"29.4","20.0","20.0"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-17",,"25.6","16.1","21.1"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-18",,"26.1","18.9","19.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-19",,"27.2","16.7","16.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-20",,"26.7","16.7","17.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-21",,"24.4","17.8","20.0"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-22",,"26.1","13.3","13.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-23",,"23.3","11.1","11.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-24",,"26.1","11.7","15.0"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-25",,"23.3","15.0","20.0"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-26",,"24.4","18.9","21.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-27",,"30.6","21.7","23.3"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-28",,"31.1","22.8","23.3"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-29",,"31.1","20.6","21.1"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-30",,"27.2","11.1","11.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-08-31",,"23.3","11.7","15.0"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-01",,"26.7","15.0","19.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-02",,"28.3","19.4","22.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-03",,"31.1","22.2","22.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-04",,"31.7","19.4","20.0"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-05",,"32.2","20.0","22.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-06",,"32.8","18.9","19.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-07",,"21.7","16.1","17.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-08",,"20.6","13.9","14.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-09",,"18.3","12.2","12.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-10",,"15.6","11.7","12.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-11",,"17.8","8.9","8.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-12",,"24.4","8.9","9.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-13",,"23.3","9.4","12.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-14",,"26.1","12.8","15.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-15",,"27.8","13.9","14.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-16",,"28.9","14.4","16.1"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-17",,"29.4","16.1","16.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-18",,"30.6","15.6","16.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-19",,"31.7","16.1","17.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-20",,"23.9","17.2","18.3"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-21",,"30.0","16.7","22.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-22",,"26.1","8.9","9.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-23",,"15.6","4.4","5.0"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-24",,"21.1","5.0","12.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-25",,"19.4","12.2","19.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-26",,"25.0","13.9","13.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-27",,"18.9","6.1","6.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-28",,"15.0","6.7","10.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-29",,"21.1","3.9","3.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-09-30",,"16.7","3.9","8.3"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-01",,"23.9","8.3","11.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-02",,"22.8","11.7","18.3"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-03",,"20.0","12.2","14.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-04",,"28.9","14.4","21.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-05",,"21.7","6.7","7.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-06",,"17.2","7.2","16.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-07",,"26.7","14.4","15.0"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-08",,"28.9","15.0","18.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-09",,"18.9","13.9","15.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-10",,"29.4","15.6","17.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-11",,"23.9","10.6","10.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-12",,"10.6","3.9","3.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-13",,"7.8","2.2","2.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-14",,"11.1","1.1","1.1"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-15",,"15.6","1.1","8.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-16",,"8.9","-0.6","1.1"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-17",,"12.8","1.1","5.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-18",,"8.3","-3.3","-3.3"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-19",,"12.8","-3.3","3.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-20",,"13.3","3.9","6.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-21",,"13.3","-2.2","-2.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-22",,"7.2","-2.2","-1.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-23",,"15.0","-1.7","4.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-24",,"11.1","-1.7","-1.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-25",,"9.4","-3.3","-2.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-26",,"7.8","-2.8","5.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-27",,"11.7","4.4","5.0"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-28",,"7.2","0.6","2.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-29",,"8.3","2.8","5.0"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-30",,"11.7","1.1","2.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-10-31",,"13.9","2.8","13.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-11-01",,"13.9","5.6","5.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-11-02",,"13.9","2.2","2.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-11-03",,"7.2","2.2","2.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-11-04",,"8.3","0.6","5.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-11-05",,"11.1","5.6","7.8"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-11-06",,"11.1","6.7","8.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-11-07",,"10.0","1.7","1.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-11-08",,"2.8","1.7","1.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-11-09",,"5.0","-2.2","0.0"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-11-10",,"1.7","-7.8","-6.1"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-11-11",,"1.7","-7.8","-3.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-11-12",,"3.9","-4.4","-2.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-11-13",,"4.4","-2.8","-2.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-11-14",,"4.4","-9.4","-7.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-11-15",,"0.0","-7.2","-1.7"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-11-16",,"0.0","-3.3","-2.2"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-11-17",,"2.2","-2.2","-0.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-11-18",,"2.2","-1.1","-1.1"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-11-19",,"1.7","-6.1","-4.4"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-11-20",,"2.2","-4.4","-3.9"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-11-21",,"1.1","-3.9","-0.6"
"USC00203823","HILLSDALE, MI US","41.9352","-84.6411","329.2","2018-11-22",,"1.1","-6.1","-6.1"
